Asset,Date,Open,High,Low,Close,AdjClose,Volume
GC,2016-05-19,1248,1255.5,1247.5,1254.2,1254.2,69
GC,2016-05-20,1256.6,1256.6,1252.4,1252.4,1252.4,44
GC,2016-05-23,1251.6,1251.6,1247.5,1251.1,1251.1,56
GC,2016-05-24,1240,1240,1228.2,1228.9,1228.9,20
GC,2016-05-25,1219.3,1223.5,1218.6,1223.5,1223.5,5
GC,2016-05-26,1232.6,1232.6,1220.1,1220.1,1220.1,199778
GC,2016-05-27,1220.3,1223.2,1206.4,1213.8,1213.8,63739
GC,2016-05-31,1212.5,1217.6,1199,1214.8,1214.8,6432
GC,2016-06-01,1215.7,1219.8,1205.4,1211.9,1211.9,2717
GC,2016-06-02,1212.4,1217,1209.6,1209.8,1209.8,1627
GC,2016-06-03,1209.1,1244.5,1206.4,1240.1,1240.1,1622
GC,2016-06-06,1244.4,1247.3,1240,1244.6,1244.6,1135
GC,2016-06-07,1244,1244.9,1236.5,1244.4,1244.4,281
GC,2016-06-08,1247.6,1264,1247.3,1259.8,1259.8,406
GC,2016-06-09,1262.5,1271.4,1258.1,1270.2,1270.2,381
GC,2016-06-10,1267.6,1278,1265.3,1273.4,1273.4,397
GC,2016-06-13,1276.2,1287.3,1273,1284.4,1284.4,328
GC,2016-06-14,1281.8,1289.7,1277.8,1285.6,1285.6,554
GC,2016-06-15,1284.6,1296.2,1278.8,1285.8,1285.8,162
GC,2016-06-16,1296.3,1316.4,1281.1,1296.1,1296.1,251
GC,2016-06-17,1280.3,1300.1,1280.3,1292.5,1292.5,129
GC,2016-06-20,1288.9,1291.2,1280.3,1290,1290,153
GC,2016-06-21,1293.9,1293.9,1266.3,1270.5,1270.5,134
GC,2016-06-22,1267,1269.2,1264.9,1268,1268,53
GC,2016-06-23,1263.4,1270.5,1255.2,1261.2,1261.2,218
GC,2016-06-24,1253.7,1355.6,1253.7,1320,1320,694
GC,2016-06-27,1330,1331.7,1320,1322.5,1322.5,92
GC,2016-06-28,1314.8,1315.6,1314.1,1315.3,1315.3,1072
GC,2016-06-29,1311.6,1327.4,1311.6,1323.9,1323.9,414
GC,2016-06-30,1315.8,1323.5,1314.5,1318.4,1318.4,560
GC,2016-07-01,1324.5,1344.2,1321.9,1336.7,1336.7,137
GC,2016-07-05,1342.2,1356.8,1339.7,1356.4,1356.4,90
GC,2016-07-06,1359,1374.9,1359,1364.9,1364.9,130
GC,2016-07-07,1366.8,1368.6,1350.5,1360.1,1360.1,207
GC,2016-07-08,1361.3,1365.8,1335,1356.6,1356.6,249
GC,2016-07-11,1371.7,1371.8,1353,1355,1355,26
GC,2016-07-12,1353.6,1356,1330.3,1334.1,1334.1,252
GC,2016-07-13,1341.5,1342.4,1336.7,1342.4,1342.4,7
GC,2016-07-14,1341.4,1341.4,1322.7,1331.3,1331.3,20
GC,2016-07-15,1333.7,1333.7,1322.9,1326.5,1326.5,52
GC,2016-07-18,1327.5,1335,1326.2,1328.4,1328.4,54
GC,2016-07-19,1328.5,1333.2,1326.4,1331.5,1331.5,322
GC,2016-07-20,1331,1337.5,1315.5,1318.8,1318.8,751
GC,2016-07-21,1312.8,1330.5,1312.8,1330.5,1330.5,318
GC,2016-07-22,1330.7,1330.7,1320.4,1323.1,1323.1,55
GC,2016-07-25,1315.7,1319.3,1313.8,1319.3,1319.3,548
GC,2016-07-26,1315.2,1320.7,1315.2,1320.7,1320.7,63
GC,2016-07-27,1326,1326.6,1326,1326.6,1326.6,215388
GC,2016-07-28,1339.5,1344.3,1330.1,1332.3,1332.3,56908
GC,2016-07-29,1333.2,1353.3,1325.8,1349,1349,6076
GC,2016-08-01,1348.8,1353.5,1345.6,1351.4,1351.4,1257
GC,2016-08-02,1352.1,1366,1346.6,1364.4,1364.4,2941
GC,2016-08-03,1362.4,1364.7,1353.3,1356.1,1356.1,715
GC,2016-08-04,1354.4,1361.6,1347,1358.8,1358.8,381
GC,2016-08-05,1357.6,1360.8,1333.7,1336.4,1336.4,1107
GC,2016-08-08,1330,1335.4,1327.8,1333.4,1333.4,587
GC,2016-08-09,1331.8,1339.4,1328.5,1339,1339,620
GC,2016-08-10,1344.8,1354.2,1344.3,1344.3,1344.3,110
GC,2016-08-11,1341.6,1350.4,1334.8,1342.5,1342.5,666
GC,2016-08-12,1336.8,1351.8,1333.2,1335.8,1335.8,113
GC,2016-08-15,1336.5,1340.6,1333.6,1340.3,1340.3,62
GC,2016-08-16,1342.2,1355,1341,1350.5,1350.5,338
GC,2016-08-17,1345.5,1347.3,1338.6,1342.7,1342.7,135
GC,2016-08-18,1351.3,1354.4,1348.2,1351.2,1351.2,140
GC,2016-08-19,1350.1,1350.1,1338.6,1340.4,1340.4,197
GC,2016-08-22,1334.4,1337.7,1333.3,1337.7,1337.7,117
GC,2016-08-23,1337,1341.2,1334.3,1340.6,1340.6,551
GC,2016-08-24,1337.2,1337.2,1322.9,1324.4,1324.4,262
GC,2016-08-25,1321.4,1324,1317,1320.1,1320.1,58
GC,2016-08-26,1323.8,1340.5,1320.1,1321.5,1321.5,141
GC,2016-08-29,1315,1323,1315,1322.9,1322.9,437
GC,2016-08-30,1322,1322.1,1308,1311.7,1311.7,705
GC,2016-08-31,1310.3,1313.7,1306.3,1306.9,1306.9,214
GC,2016-09-01,1305.3,1313.1,1301.5,1312.2,1312.2,225
GC,2016-09-02,1309.6,1326.7,1309.2,1322.1,1322.1,55
GC,2016-09-06,1323.3,1349.4,1323.2,1349.4,1349.4,46
GC,2016-09-07,1348.4,1350.5,1343.9,1344.3,1344.3,14
GC,2016-09-08,1344.8,1345.4,1335.7,1336.8,1336.8,30
GC,2016-09-09,1338.5,1338.5,1328,1330.1,1330.1,35
GC,2016-09-12,1327,1329.3,1319.9,1321,1321,177
GC,2016-09-13,1324.6,1324.6,1315,1319,1319,79
GC,2016-09-14,1319.2,1322.3,1319.2,1321.5,1321.5,73
GC,2016-09-15,1320.7,1320.7,1310.8,1313.5,1313.5,37
GC,2016-09-16,1312.2,1312.6,1305.8,1305.8,1305.8,4
GC,2016-09-19,1313.5,1313.5,1313.5,1313.5,1313.5,20
GC,2016-09-20,1313.7,1313.7,1313.7,1313.7,1313.7,97
GC,2016-09-21,1326.3,1326.9,1324,1326.9,1326.9,76
GC,2016-09-22,1338.6,1340.4,1338.2,1340.4,1340.4,23
GC,2016-09-23,1337.2,1337.2,1337.2,1337.2,1337.2,40
GC,2016-09-26,1335.2,1341.8,1335.2,1339.7,1339.7,24
GC,2016-09-27,1328,1328.7,1325.9,1325.9,1325.9,48
GC,2016-09-28,1319.4,1319.4,1319.4,1319.4,1319.4,10551
GC,2016-09-29,1321.2,1325,1314.7,1321.7,1321.7,6108
GC,2016-09-30,1320.6,1327.7,1312.9,1313.3,1313.3,868
GC,2016-10-03,1313.5,1316.8,1308.2,1309,1309,299
GC,2016-10-04,1307.6,1310.2,1266.3,1266.3,1266.3,1893
GC,2016-10-05,1272.1,1274,1261.3,1265.2,1265.2,246
GC,2016-10-06,1265.3,1265.3,1249.8,1249.8,1249.8,114
GC,2016-10-07,1253.9,1263.6,1248.9,1248.9,1248.9,169
GC,2016-10-11,1258.9,1258.9,1253,1253,1253,26
GC,2016-10-12,1251.7,1254,1251.1,1251.1,1251.1,127
GC,2016-10-13,1258.7,1259,1255,1255,1255,315
GC,2016-10-14,1253.9,1253.9,1250.6,1253.1,1253.1,311
GC,2016-10-17,1249.9,1255,1249.9,1254.4,1254.4,41
GC,2016-10-18,1260.9,1261.7,1260.8,1260.8,1260.8,11
GC,2016-10-19,1262.9,1271.5,1262.9,1267.9,1267.9,219
GC,2016-10-20,1270,1270.5,1265.5,1265.6,1265.6,415
GC,2016-10-21,1265.9,1265.9,1265.9,1265.9,1265.9,224
GC,2016-10-24,1269.2,1269.2,1261.8,1262,1262,42
GC,2016-10-25,1264.1,1274.1,1264.1,1271.9,1271.9,61
GC,2016-10-26,1274,1274,1264.8,1264.8,1264.8,279
GC,2016-10-27,1269.4,1269.4,1267.9,1267.9,1267.9,338
GC,2016-10-28,1270.3,1281.5,1262,1275.5,1275.5,560
GC,2016-10-31,1276.6,1276.6,1271.5,1271.5,1271.5,58
GC,2016-11-01,1279.3,1290.7,1279,1286.4,1286.4,49
GC,2016-11-02,1288.3,1307,1288.3,1306.8,1306.8,30
GC,2016-11-03,1296.4,1303.1,1287.3,1302.1,1302.1,73
GC,2016-11-04,1300,1303.3,1296.7,1303.3,1303.3,11
GC,2016-11-07,1292,1294.5,1278.3,1278.3,1278.3,34
GC,2016-11-08,1284.1,1289.4,1273.2,1273.4,1273.4,50
GC,2016-11-09,1272.2,1318.6,1270,1272.6,1272.6,108
GC,2016-11-10,1274.4,1287.5,1253.3,1265.5,1265.5,63
GC,2016-11-14,1227.8,1229.5,1210.4,1221.2,1221.2,216
GC,2016-11-15,1224.3,1226,1222.5,1224,1224,20
GC,2016-11-16,1229.3,1229.3,1223,1223.4,1223.4,66
GC,2016-11-17,1224.6,1225,1211,1216.5,1216.5,1139
GC,2016-11-18,1211.9,1211.9,1207.2,1208.5,1208.5,607
GC,2016-11-21,1209.6,1209.6,1209.6,1209.6,1209.6,19
GC,2016-11-22,1210.4,1211.1,1207.6,1211,1211,19
GC,2016-11-23,1212.8,1213.8,1186.8,1189.1,1189.1,309
GC,2016-11-25,1177,1189.3,1177,1178.2,1178.2,14
GC,2016-11-28,1188,1190.6,1188,1190.6,1190.6,189914
GC,2016-11-29,1193.2,1194.8,1179.4,1187.9,1187.9,42124
GC,2016-11-30,1187.1,1193.3,1167.9,1170.8,1170.8,7158
GC,2016-12-01,1172.7,1174.6,1160,1166.9,1166.9,1588
GC,2016-12-02,1172.3,1177.3,1166.4,1175.1,1175.1,1521
GC,2016-12-05,1181.8,1186.7,1157,1174,1174,358
GC,2016-12-06,1170.9,1174.5,1167.1,1167.6,1167.6,652
GC,2016-12-07,1167.7,1178.5,1166.4,1175,1175,182
GC,2016-12-08,1173.8,1177.8,1169.1,1169.8,1169.8,322
GC,2016-12-09,1166.6,1168.8,1156,1159.4,1159.4,365
GC,2016-12-12,1158.3,1163.9,1153,1163.5,1163.5,331
GC,2016-12-13,1163.5,1164,1155.4,1156.7,1156.7,637
GC,2016-12-14,1159.8,1164,1142,1161.3,1161.3,487
GC,2016-12-15,1139.8,1143.3,1123.9,1127.8,1127.8,244
GC,2016-12-16,1126.9,1140.9,1126.9,1135.3,1135.3,146
GC,2016-12-19,1139.4,1140.7,1137.9,1140.5,1140.5,249
GC,2016-12-20,1133.5,1133.5,1126.5,1131.5,1131.5,46
GC,2016-12-21,1136.1,1136.1,1130,1131.1,1131.1,50
GC,2016-12-22,1131.2,1132.8,1128.3,1128.8,1128.8,104
GC,2016-12-23,1130.9,1132.8,1130.3,1131.9,1131.9,70
GC,2016-12-27,1134.3,1142.2,1134.3,1137.3,1137.3,84
GC,2016-12-28,1141.2,1141.2,1138,1139.4,1139.4,1570
GC,2016-12-29,1143.8,1158.8,1143.6,1156.4,1156.4,950
GC,2016-12-30,1162,1162,1150,1150,1150,16
GC,2017-01-03,1155.2,1160.8,1146.5,1160.4,1160.4,52
GC,2017-01-04,1156.3,1165,1156.3,1163.8,1163.8,36
GC,2017-01-05,1172,1183.3,1171.5,1179.7,1179.7,500
GC,2017-01-06,1176.5,1176.5,1171.9,1171.9,1171.9,16
GC,2017-01-09,1173.9,1183.6,1173,1183.5,1183.5,62
GC,2017-01-10,1184.3,1188.9,1182.3,1184.2,1184.2,8
GC,2017-01-11,1187.5,1197,1176.5,1195.6,1195.6,20
GC,2017-01-12,1192.7,1204.3,1192.3,1198.9,1198.9,110
GC,2017-01-13,1195.7,1196,1187.7,1195.3,1195.3,65
GC,2017-01-17,1205.5,1214.6,1200.8,1212,1212,79
GC,2017-01-18,1213.6,1214.7,1203.1,1211.3,1211.3,114
GC,2017-01-19,1200.5,1204,1195.8,1200.9,1200.9,26
GC,2017-01-20,1202.8,1212.1,1202.8,1204.3,1204.3,38
GC,2017-01-23,1212,1215,1210,1215,1215,16
GC,2017-01-24,1219,1219,1207.7,1210.3,1210.3,24
GC,2017-01-25,1202,1202.8,1194.9,1197.3,1197.3,403
GC,2017-01-26,1199.7,1199.7,1185.6,1189.5,1189.5,19
GC,2017-01-27,1187.9,1188.3,1187.9,1188.1,1188.1,234352
GC,2017-01-30,1191.7,1198.5,1187.1,1193.2,1193.2,50503
GC,2017-01-31,1194.9,1214.7,1193.5,1208.6,1208.6,3212
GC,2017-02-01,1211.9,1211.9,1197.9,1205.6,1205.6,1145
GC,2017-02-02,1209.7,1224.2,1208.9,1216.7,1216.7,1512
GC,2017-02-03,1214.9,1220.6,1206.2,1218.5,1218.5,865
GC,2017-02-06,1221.9,1235.4,1218.5,1230,1230,908
GC,2017-02-07,1234.2,1236.2,1228.5,1234.2,1234.2,1177
GC,2017-02-08,1232.1,1243.9,1231,1237.6,1237.6,288
GC,2017-02-09,1239.4,1243.5,1226.9,1235.1,1235.1,885
GC,2017-02-10,1227.6,1234.4,1221.5,1234.4,1234.4,391
GC,2017-02-13,1230.5,1231.1,1219,1224.4,1224.4,398
GC,2017-02-14,1225.9,1233.5,1222.1,1223.9,1223.9,159
GC,2017-02-15,1225.5,1231.7,1217.3,1231.7,1231.7,175
GC,2017-02-16,1234.5,1240.7,1233.2,1240,1240,87
GC,2017-02-17,1240.7,1241.2,1234.8,1237.6,1237.6,301
GC,2017-02-21,1237.3,1237.5,1228.1,1237.5,1237.5,119
GC,2017-02-22,1236.1,1238.6,1231.8,1232,1232,36
GC,2017-02-23,1236.1,1250.3,1236.1,1250.2,1250.2,112
GC,2017-02-24,1250,1258.8,1250,1256.9,1256.9,1264
