Date,High,Low,Open,Close,BTC_diff,Mcap_diff,Vol_diff,xBTCx,diff1,ETH,ETH_diff,Eth_Mcap_diff,Eth_vol_diff,TETH_vol_diff,TETH_Mcap_diff,SP,SP_diff,SP_vol_diff,DJI,DJI_diff,DJI_vol_diff,NAS,NAS_diff,NAS_vol_diff,Gold,Gold_diff,Gold_vol_diff,TRE,TRE_diff
2016-09-09,626.8300171,620.2630005,626.3519897,622.8610229,-3.454956100000004,-53731612,-22162800,0.6479493000000502,11.771972699999992,11.65279961,0.3069000300000013,26088809.899999976,-5425800,-368100,0,2127.81,-53.49000000000024,506120000,18085.45,-394.4599999999991,416100,5125.910156,-133.56982400000015,368900000,1330.1,-6.7000000000000455,5,1.67,0.04999999999999982
2016-09-10,625.0949707,622.3950195,622.927002,623.5089722,0.6479493000000502,11443558,-19533400,-16.789978099999985,-3.454956100000004,12.16849995,0.5157003399999986,43613247.100000024,1111100,-291263,0,2127.81,0,0,18085.45,0,0,5125.910156,0,0,1330.1,0,0,1.67,0
2016-09-11,628.8179932,600.5059814,623.4240112,606.7189941,-16.789978099999985,-265102698,28594000,1.5239868999999544,0.6479493000000502,11.63840008,-0.530099869999999,-44072415.20000005,1570880,667063,0,2127.81,0,0,18085.45,0,0,5125.910156,0,0,1330.1,0,0,1.67,0
2016-09-12,608.4589844,605.4110107,607.0050049,608.242981,1.5239868999999544,25364027,-798496,0.9980467999999973,-16.789978099999985,11.89369965,0.25529957000000003,21798454.400000095,-1313100,14763,4866.11400000006,2159.04,31.230000000000018,-223480000,18325.07,239.61999999999898,-174100,5211.890137,85.97998100000041,-201080000,1321,-9.099999999999909,142,1.67,0
2016-09-13,611.1929932,606.9249878,608.0250244,609.2410278,0.9980467999999973,17038929,14108296,1.4429932000000463,1.5239868999999544,11.91870022,0.025000569999999556,2478123.7999999523,4226220,520686,-4796.598000000231,2127.02,-32.01999999999998,131190000,18066.75,-258.3199999999997,-4300,5155.25,-56.64013700000032,63850000,1319,-2,-98,1.73,0.06000000000000005
2016-09-14,611.9520264,608.4099731,608.8410034,610.684021,1.4429932000000463,24038329,-39042900,-3.528991700000006,0.9980467999999973,11.92319965,0.00449943000000097,765372,-6009480,-658346,-69.51599999982864,2125.77,-1.25,-477570000,18034.77,-31.979999999999563,5300,5173.77002,18.52001999999993,-168780000,1321.5,2.5,-6,1.69,-0.040000000000000036
2016-09-15,611.0859985,607.1550293,610.5880127,607.1550293,-3.528991700000006,-54891469,11586900,-0.18200680000006741,1.4429932000000463,11.93700027,0.013800619999999597,1543539,1614270,-70548,-48.661000000312924,2147.26,21.490000000000236,-290380000,18212.48,177.70999999999913,-38100,5249.689941,75.9199209999997,48260000,1313.5,-8,-36,1.7,0.010000000000000009
2016-09-16,609.2609863,606.7349854,607.2459717,606.9730225,-0.18200680000006741,-1861349,5498800,-0.9890136999999868,-3.528991700000006,12.55580044,0.6188001700000001,52390642,10112410,-55621,41.708999999798834,2139.16,-8.100000000000364,1640640000,18123.8,-88.68000000000029,1789600,5244.569824,-5.120116999999482,1062920000,1305.8,-7.7000000000000455,-33,1.7,0
2016-09-17,607.8599854,605.1920166,607.2180176,605.9840088,-0.9890136999999868,-14511834,-27823100,3.890014600000086,-0.18200680000006741,12.69859982,0.1427993799999996,12409646,-9974890,-475664,0,2139.16,0,0,18123.8,0,0,5244.569824,0,0,1305.8,0,0,1.7,0
2016-09-18,610.15802,605.8560181,606.28302,609.8740234,3.890014600000086,62809812,11539100,-0.6470337000000654,-0.9890136999999868,12.43120003,-0.2673997900000007,-22182316,14986690,336082,-528.3199999993667,2139.16,0,0,18123.8,0,0,5244.569824,0,0,1305.8,0,0,1.7,0
2016-09-19,610.9320068,608.2700195,609.8709717,609.2269897,-0.6470337000000654,-9299073,6117000,-0.9149780000000192,3.890014600000086,13.18900013,0.7578001000000008,64254990,-8594500,-61201,528.3199999993667,2139.12,-0.03999999999996362,-1851360000,18120.17,-3.6300000000010186,-2004200,5235.029785,-9.540039000000434,-1222740000,1313.5,7.7000000000000455,16,1.7,0
2016-09-20,609.5250244,607.9379883,609.2540283,608.3120117,-0.9149780000000192,-13439812,17914496,-11.163024899999982,-0.6470337000000654,14.43029976,1.2412996300000003,104911973,18090300,1071948,0,2139.76,0.6400000000003274,-22270000,18129.96,9.790000000000873,-56400,5241.350098,6.320313000000169,-95930000,1313.7,0.20000000000004547,77,1.69,-0.010000000000000009
2016-09-21,603.5880127,595.8829956,603.5880127,597.1489868,-11.163024899999982,-176058447,10065304,-0.8510132000000112,-0.9149780000000192,13.76850033,-0.6617994300000003,-55263878,-3284100,-566930,-76.46699999924749,2163.12,23.359999999999673,571360000,18293.7,163.7400000000016,216400,5295.180176,53.83007799999996,304500000,1326.9,13.200000000000045,-21,1.67,-0.020000000000000018
2016-09-22,598.4869995,596.2130127,597.2789917,596.2979736,-0.8510132000000112,-12512790,-15690900,6.5440064000000575,-11.163024899999982,13.2475996,-0.520900730000001,-43442966,-1262200,-274750,76.46699999924749,2177.18,14.059999999999945,-159260000,18392.46,98.7599999999984,-210600,5339.52002,44.339844000000085,-117590000,1340.4,13.5,-53,1.63,-0.040000000000000036
2016-09-23,603.2050171,595.7860107,596.1989746,602.84198,6.5440064000000575,104933334,-16018300,-0.21698000000003503,-0.8510132000000112,13.33129978,0.08370018000000101,7507882,-18216370,158653,0,2164.69,-12.489999999999782,-235640000,18261.45,-131.0099999999984,141400,5305.75,-33.77001999999993,-120770000,1337.2,-3.2000000000000455,17,1.62,-0.009999999999999787
2016-09-24,604.5800171,602.0449829,602.9609985,602.625,-0.21698000000003503,-2246431,-15707500,-1.7990111999999954,6.5440064000000575,12.87790012,-0.45339966000000054,-37779797,658450,-633621,0,2164.69,0,0,18261.45,0,0,5305.75,0,0,1337.2,0,0,1.62,0
2016-09-25,603.3809814,599.7109985,602.7490234,600.8259888,-1.7990111999999954,-27252543,-1381700,7.217040999999995,-0.21698000000003503,13.1008997,0.22299957999999975,19250532,-4541440,-69261,6.95200000051409,2164.69,0,0,18261.45,0,0,5305.75,0,0,1337.2,0,0,1.62,0
2016-09-26,608.1430054,600.348999,600.8070068,608.0430298,7.217040999999995,115789871,25176000,-1.8770141999999623,-1.7990111999999954,12.82310009,-0.27779960999999886,-23016644,1929630,274799,0,2146.1,-18.590000000000146,-101020000,18094.83,-166.61999999999898,83400,5257.490234,-48.25976600000013,-91810000,1339.7,2.5,-16,1.59,-0.030000000000000027
2016-09-27,608.2479858,604.1099854,608.0219727,606.1660156,-1.8770141999999623,-28611141,-9731400,-1.437988300000029,7.217040999999995,13.09829998,0.27519988999999967,23680574,-382000,-108619,0,2159.93,13.829999999999927,221600000,18228.3,133.46999999999753,-113800,5305.709961,48.21972699999969,81540000,1325.9,-13.799999999999955,24,1.56,-0.030000000000000027
2016-09-28,606.5900269,604.6069946,606.242981,604.7280273,-1.437988300000029,-21778986,-699800,0.9649659000000383,-1.8770141999999623,13.2748003,0.1765003200000006,15327958,3407930,-127076,0,2171.37,11.440000000000055,453690000,18339.24,110.94000000000233,135200,5318.549805,12.839844000000085,34410000,1319.4,-6.5,10503,1.57,0.010000000000000009
2016-09-29,606.8239746,604.8480225,605.0189819,605.6929932,0.9649659000000383,16369787,6936000,4.0419921999999815,-1.437988300000029,13.07339954,-0.2014007600000003,-16583398,-4248370,46283,0,2151.13,-20.23999999999978,357760000,18143.45,-195.79000000000087,-17700,5269.149902,-49.39990299999954,155700000,1321.7,2.2999999999999545,-4443,1.56,-0.010000000000000009
2016-09-30,609.7349854,604.1420288,605.7150269,609.7349854,4.0419921999999815,65296644,463800,4.247985799999924,0.9649659000000383,13.22480011,0.15140056999999985,13207345,-39790,112780,0,2168.27,17.139999999999873,-75880000,18308.15,164.70000000000073,395900,5312,42.85009799999989,118630000,1313.3,-8.400000000000091,-5240,1.61,0.050000000000000044
2016-10-01,615.2369995,609.9290161,609.9290161,613.9829712,4.247985799999924,68688882,234600,-3.0909423999999035,4.0419921999999815,13.17269993,-0.05210018000000005,-3948831,380320,-37457,0,2168.27,0,0,18308.15,0,0,5312,0,0,1313.3,0,0,1.61,0
2016-10-02,614.0050049,609.6820068,613.947998,610.8920288,-3.0909423999999035,-48111045,-17107200,1.24096679999991,4.247985799999924,13.19970036,0.027000429999999298,2754558,-2251500,-101917,-13.902999999932945,2168.27,0,0,18308.15,0,0,5312,0,0,1313.3,0,0,1.61,0
2016-10-03,612.5679932,610.4550171,610.9680176,612.1329956,1.24096679999991,20842291,7548500,-1.9290161000000126,-3.0909423999999035,13.45240021,0.25269985000000084,21819140,3378660,72032,0,2161.2,-7.070000000000164,-1035790000,18253.85,-54.30000000000291,-669500,5300.870117,-11.129882999999609,-455740000,1309,-4.2999999999999545,-569,1.62,0.010000000000000009
2016-10-04,612.0540161,609.4790039,612.052002,610.2039795,-1.9290161000000126,-29519523,3003300,2.3070068000000674,1.24096679999991,13.27700043,-0.17539978000000112,-14414387,889960,127303,13.902999999932945,2150.49,-10.710000000000036,613340000,18168.45,-85.39999999999782,111900,5289.660156,-11.209961000000476,104930000,1266.3,-42.700000000000045,1594,1.68,0.05999999999999983
2016-10-05,613.8140259,609.6170044,610.2180176,612.5109863,2.3070068000000674,37919569,18275904,0.5100098000000344,-1.9290161000000126,13.03569984,-0.24130058999999981,-19991268,1533090,290553,0,2159.73,9.240000000000236,155660000,18281.03,112.57999999999811,-35200,5316.02002,26.359864000000016,44350000,1265.2,-1.099999999999909,-1647,1.72,0.040000000000000036
2016-10-06,613.8189697,611.4689941,612.4699707,613.0209961,0.5100098000000344,9296765,-11265404,4.099975599999993,2.3070068000000674,12.85429955,-0.18140028999999913,-14937682,2163430,-346179,0,2160.77,1.0399999999999636,-445000000,18268.5,-12.529999999998836,24700,5306.850098,-9.169922000000042,-99320000,1249.8,-15.400000000000091,-132,1.74,0.020000000000000018
2016-10-07,617.9119873,611.8209839,612.6079712,617.1209717,4.099975599999993,66284305,7259300,1.9869994999999108,0.5100098000000344,12.66709995,-0.18719959999999958,-15393643,-3111750,94957,0,2153.74,-7.0300000000002,158340000,18240.49,-28.0099999999984,40200,5292.399902,-14.450195999999778,-7370000,1248.9,-0.8999999999998636,55,1.74,0
2016-10-08,619.848999,617.3410034,617.3410034,619.1079712,1.9869994999999108,32861952,-21725500,-2.3559569999999894,4.099975599999993,12.2191,-0.4479999500000016,-37522047,2678150,-132228,0,2153.74,0,0,18240.49,0,0,5292.399902,0,0,1248.9,0,0,1.74,0
2016-10-09,619.197998,616.6069946,619.1719971,616.7520142,-2.3559569999999894,-36305328,-3102500,2.2420044000000416,1.9869994999999108,12.05370045,-0.16539955000000006,-13619146,-4402720,-114973,0,2153.74,0,0,18240.49,0,0,5292.399902,0,0,1248.9,0,0,1.74,0
2016-10-10,621.3179932,616.1970215,616.8220215,618.9940186,2.2420044000000416,36608279,28237704,22.0780029,-2.3559569999999894,11.75549984,-0.29820060999999853,-24900187,3600720,91419,-0.10000000055879354,2163.66,9.920000000000073,-703340000,18329.04,88.54999999999927,-105700,5328.669922,36.27001999999993,-282500000,1248.9,0,0,1.74,0
2016-10-11,642.0800171,618.5,619.2379761,641.0720215,22.0780029,352449942,36108896,-4.880004900000017,2.2420044000000416,11.78569984,0.030199999999998894,2944866,918500,807822,0,2136.73,-26.929999999999836,521720000,18128.66,-200.38000000000102,165000,5246.790039,-81.87988299999961,457530000,1253,4.099999999999909,-143,1.76,0.020000000000000018
2016-10-12,641.3369751,635.9650269,640.8709717,636.1920166,-4.880004900000017,-76570055,-11219800,0.5939941000000317,22.0780029,11.93350029,0.14780045000000008,12939556,-2033060,-668878,0,2139.18,2.449999999999818,-461170000,18144.2,15.540000000000873,-163800,5239.02002,-7.770019000000502,-255740000,1251.1,-1.900000000000091,101,1.78,0.020000000000000018
2016-10-13,638.8330078,635.0289917,636.0300293,636.7860107,0.5939941000000317,10434086,-30749500,3.591980000000035,-4.880004900000017,11.9630003,0.029500009999999577,2921450,-1029450,-125338,0,2132.55,-6.629999999999654,603350000,18098.94,-45.26000000000204,109300,5213.330078,-25.689941999999974,169370000,1255,3.900000000000091,188,1.74,-0.040000000000000036
2016-10-14,641.2849731,637.0079956,637.0079956,640.3779907,3.591980000000035,58224567,-3476100,-1.7319946000000073,0.5939941000000317,11.9382,-0.024800299999998998,-1713591,-4331680,-125757,-6.9519999995827675,2132.98,0.4299999999998363,-352300000,18138.38,39.44000000000233,38900,5214.160156,0.8300779999999577,-140830000,1253.1,-1.900000000000091,-4,1.79,0.050000000000000044
2016-10-15,642.1019897,637.3900146,640.3109741,638.6459961,-1.7319946000000073,-26489205,-19109200,2.9849852999999484,3.591980000000035,11.98340034,0.04520033999999917,4226812,658330,44640,6.9519999995827675,2132.98,0,0,18138.38,0,0,5214.160156,0,0,1253.1,0,0,1.79,0
2016-10-16,642.8980103,638.901001,639.0830078,641.6309814,2.9849852999999484,48534156,1262700,-2.4379881999999498,-1.7319946000000073,11.95160007,-0.03180026999999974,-2309680,-1374560,13649,0,2132.98,0,0,18138.38,0,0,5214.160156,0,0,1253.1,0,0,1.79,0
2016-10-17,642.3280029,638.6630249,641.8179932,639.1929932,-2.4379881999999498,-37860114,17765500,-1.2329712000000654,2.9849852999999484,12.00500011,0.05340003999999965,4929436,2107160,753354,0,2126.5,-6.480000000000018,-397760000,18086.4,-51.97999999999956,-110900,5199.819824,-14.340331999999762,-170210000,1254.4,1.300000000000182,-270,1.77,-0.020000000000000018
2016-10-18,640.7360229,635.9959717,639.4110107,637.960022,-1.2329712000000654,-18459160,7483100,-7.440002499999991,-2.4379881999999498,12.58850002,0.5834999100000005,50059997,13139760,-723573,-0.053999999538064,2139.6,13.099999999999909,339610000,18161.94,75.53999999999724,-13600,5243.839844,44.02001999999993,50160000,1260.8,6.399999999999864,-30,1.75,-0.020000000000000018
2016-10-19,638.8740234,628.0130005,638.1339722,630.5200195,-7.440002499999991,-117557997,3834996,0.33697510000001785,-1.2329712000000654,12.02260017,-0.5658998499999992,-47763239,-8288000,88032,0,2144.29,4.690000000000055,192670000,18202.62,40.68000000000029,134400,5246.410156,2.5703119999998307,72530000,1267.9,7.100000000000136,208,1.75,0
2016-10-20,631.9169922,628.2579956,630.6630249,630.8569946,0.33697510000001785,6382982,-12424396,1.971008299999994,-7.440002499999991,12.09899998,0.07639980999999985,6922732,-2405440,-204665,0,2141.34,-2.949999999999818,-25500000,18162.35,-40.27000000000044,7900,5241.830078,-4.580077999999958,194860000,1265.6,-2.300000000000182,196,1.75,0
2016-10-21,634.0939941,630.6939697,630.8250122,632.8280029,1.971008299999994,32647504,-1006300,24.466003399999977,0.33697510000001785,12.17539978,0.07639979999999902,6897956,-2493840,-19428,-1.0630000000819564,2141.16,-0.18000000000029104,111680000,18145.71,-16.639999999999418,289800,5257.399902,15.569824000000153,-92350000,1265.9,0.3000000000001819,-191,1.74,-0.010000000000000009
2016-10-22,658.1970215,632.8499756,633.1359863,657.2940063,24.466003399999977,390962055,22605496,-0.22302239999999074,1.971008299999994,12.07149982,-0.10389995999999968,-8470386,1906900,608617,0,2141.16,0,0,18145.71,0,0,5257.399902,0,0,1265.9,0,0,1.74,0
2016-10-23,661.1290283,653.8859863,657.6209717,657.0709839,-0.22302239999999074,-2363056,-24081896,-3.3099975999999742,24.466003399999977,12.03600025,-0.035499569999998926,-2648575,-1809160,-161527,0,2141.16,0,0,18145.71,0,0,5257.399902,0,0,1265.9,0,0,1.74,0
2016-10-24,657.2520142,652.5949707,657.1610107,653.7609863,-3.3099975999999742,-51631430,7743600,3.8270264000000225,-0.22302239999999074,11.96899986,-0.06700039000000046,-5329238,-34970,-358592,0,2151.33,10.170000000000073,-91530000,18223.03,77.31999999999971,-292700,5309.830078,52.43017599999985,-117500000,1262,-3.900000000000091,-182,1.76,0.020000000000000018
2016-10-25,664.4240112,653.697998,654.0020142,657.5880127,3.8270264000000225,62096420,28160600,20.716003399999977,-3.3099975999999742,11.41399956,-0.5550002999999997,-46980249.399999976,13576310,278272,0,2143.16,-8.170000000000073,394020000,18169.27,-53.7599999999984,-53500,5283.399902,-26.430175999999847,47520000,1271.9,9.900000000000091,19,1.76,0
2016-10-26,679.7280273,657.6779785,657.6779785,678.3040161,20.716003399999977,331347479,-1501696,10.008972200000017,3.8270264000000225,11.53199959,0.11800002999999926,10437368.5,-9094200,209340,0,2139.43,-3.730000000000018,23860000,18199.33,30.06000000000131,31500,5250.27002,-33.12988200000018,146410000,1264.8,-7.100000000000136,218,1.79,0.030000000000000027
2016-10-27,688.5939941,678.039978,678.2139893,688.3129883,10.008972200000017,160915584,7228192,1.338012699999922,20.716003399999977,11.49969959,-0.03229999999999933,-2395336.3000000715,3033600,-14397,0,2133.04,-6.389999999999873,429630000,18169.68,-29.650000000001455,-28100,5215.970215,-34.29980499999965,192790000,1267.9,3.1000000000001364,59,1.84,0.050000000000000044
2016-10-28,690.4439697,684.1619873,688,689.651001,1.338012699999922,22591707,-14959792,24.8280029,10.008972200000017,11.08510017,-0.41459942000000005,-35061304.899999976,716100,126518,0,2126.41,-6.630000000000109,-185320000,18161.19,-8.4900000000016,243200,5190.100098,-25.87011700000039,-22720000,1275.5,7.599999999999909,222,1.85,0.010000000000000009
2016-10-29,720.4019775,690.052002,690.2890015,714.4790039,24.8280029,397176468,53615488,-12.614990199999966,1.338012699999922,10.44460011,-0.6405000600000008,-54406732.69999993,13098900,1202863,0,2126.41,0,0,18161.19,0,0,5190.100098,0,0,1275.5,0,0,1.85,0
2016-10-30,714.117981,696.4749756,714.117981,701.8640137,-12.614990199999966,-199762154,-34095992,-0.8920287999999346,24.8280029,11.18280029,0.7382001799999998,63441717.5,-10375500,-526950,0,2126.41,0,0,18161.19,0,0,5190.100098,0,0,1275.5,0,0,1.85,0
2016-10-31,709.2890015,691.6820068,702.6400146,700.9719849,-0.8920287999999346,-12982606,-3600600,28.821044899999947,-12.614990199999966,10.99820042,-0.18459986999999956,-15429190,-3301000,-527840,0,2126.15,-0.25999999999976353,-97110000,18142.42,-18.770000000000437,22300,5189.140137,-0.9599609999995664,-188710000,1271.5,-4,-502,1.83,-0.020000000000000018
2016-11-01,736.4520264,701.3369751,701.3369751,729.7930298,28.821044899999947,461011484,33462600,11.035949699999946,-0.8920287999999346,10.76609993,-0.23210049000000055,-19520819.30000007,9507400,1222770,-1,2111.72,-14.430000000000291,609760000,18037.1,-105.31999999999971,-88000,5153.580078,-35.560059000000365,171390000,1286.4,14.900000000000091,-9,1.82,-0.010000000000000009
2016-11-02,740.8289795,722.348999,730.065979,740.8289795,11.035949699999946,177246867,-45661800,-52.1289673,28.821044899999947,10.75259972,-0.013500210000000124,-820447.1000000238,-11209600,-795990,0,2097.94,-13.779999999999745,-283580000,17959.64,-77.45999999999913,-126700,5105.569824,-48.010253999999804,227220000,1306.8,20.399999999999864,-19,1.8,-0.020000000000000018
2016-11-03,745.7730103,678.1560059,742.3460083,688.7000122,-52.1289673,-830450141,87942800,14.534973200000081,11.035949699999946,10.80099964,0.04839992000000137,4479661.8000000715,3536900,950930,0,2088.66,-9.2800000000002,-361840000,17930.67,-28.970000000001164,-107500,5058.410156,-47.15966800000024,1850000,1302.1,-4.7000000000000455,43,1.81,0.010000000000000009
2016-11-04,706.9299927,685.5629883,689.1240234,703.2349854,14.534973200000081,232915468,-72900304,0.18304439999997157,-52.1289673,11.09070015,0.2897005099999994,25145375.799999952,-5270560,-1143830,0,2085.18,-3.480000000000018,-48880000,17888.28,-42.38999999999942,199000,5046.370117,-12.040038999999524,-92590000,1303.3,1.2000000000000455,-62,1.78,-0.030000000000000027
2016-11-05,707.5100098,697.7390137,703.5250244,703.4180298,0.18304439999997157,4161234,-46155396,8.103942899999993,14.534973200000081,11.00249958,-0.0882005699999997,-7208062.5,-4455370,-838562,0,2085.18,0,0,17888.28,0,0,5046.370117,0,0,1303.3,0,0,1.78,0
2016-11-06,714.2579956,699.5599976,703.8120117,711.5219727,8.103942899999993,130648334,6149900,-8.390991299999996,0.18304439999997157,10.87349987,-0.12899971000000043,-10706505,186040,513731,0,2085.18,0,0,17888.28,0,0,5046.370117,0,0,1303.3,0,0,1.78,0
2016-11-07,710.7360229,699.9030151,710.7360229,703.1309814,-8.390991299999996,-132714533,5144900,6.71704109999996,8.103942899999993,10.80879974,-0.0647001300000003,-5186037.1999999285,303770,-341435,0,2131.52,46.340000000000146,-101800000,18259.6,371.3199999999997,-43100,5166.169922,119.79980499999965,-100820000,1278.3,-25,23,1.83,0.050000000000000044
2016-11-08,712.9869995,702.3900146,703.0889893,709.8480225,6.71704109999996,108668685,14613700,13.424987800000054,-8.390991299999996,10.83370018,0.02490043999999969,2485376.399999976,265670,178421,0,2139.56,8.039999999999964,180870000,18332.74,73.14000000000306,-136300,5193.490234,27.32031199999983,-178210000,1273.4,-4.899999999999864,16,1.86,0.030000000000000027
2016-11-09,740.0460205,708.6099854,709.8250122,723.2730103,13.424987800000054,215626311,52768200,-7.739013699999987,6.71704109999996,10.65550041,-0.1781997699999991,-14954703.899999976,8348450,1147925,0,2163.26,23.700000000000273,2347220000,18589.69,256.9499999999971,932900,5251.069824,57.57959000000028,1088460000,1272.6,-0.8000000000001819,58,2.07,0.20999999999999974
2016-11-10,723.0180054,711.210022,722.8439941,715.5339966,-7.739013699999987,-122148253,-63621200,0.8770140999999967,13.424987800000054,10.52449989,-0.13100052000000062,-10912079.100000024,-10352620,-1434812,-20.855000000447035,2167.48,4.2199999999998,187490000,18807.88,218.19000000000233,-87200,5208.799805,-42.2700190000005,159800000,1265.5,-7.099999999999909,-45,2.12,0.050000000000000266
2016-11-11,718.3179932,714.4099731,715.5549927,716.4110107,0.8770140999999967,15423864,-5688100,-11.356994600000007,-7.739013699999987,10.28989983,-0.23460006,-19814596.30000007,1802320,179836,20.855000000447035,2164.45,-3.0300000000002,-1463590000,18847.66,39.779999999998836,-570900,5237.109863,28.310058000000026,-699310000,1265.5,0,0,2.12,0
2016-11-12,717.1480103,704.0349731,716.7520142,705.0540161,-11.356994600000007,-179968254,1502800,-3.0230102000000443,0.8770140999999967,9.877960205,-0.4119396249999987,-35056045.19999993,3996200,8998,1.0630000000819564,2164.45,0,0,18847.66,0,0,5237.109863,0,0,1265.5,0,0,2.12,0
2016-11-13,705.257019,687.3150024,705.1959839,702.0310059,-3.0230102000000443,-47092029,15695596,2.9899902000000793,-11.356994600000007,10.10149956,0.22353935499999977,19528907.600000024,-1824730,227821,0,2164.45,0,0,18847.66,0,0,5237.109863,0,0,1265.5,0,0,2.12,0
2016-11-14,706.2839966,699.8079834,701.9970093,705.0209961,2.9899902000000793,55892327,-17325096,6.598022499999956,-3.0230102000000443,9.966480255,-0.13501930500000014,-11284929.200000048,-4654520,-508274,0,2164.2,-0.25,379150000,18868.69,21.029999999998836,49500,5218.399902,-18.709960999999566,84140000,1221.2,-44.299999999999955,153,2.22,0.10000000000000009
2016-11-15,715.7180176,705.2600098,705.7940063,711.6190186,6.598022499999956,106851182,9045496,32.57897939999998,2.9899902000000793,10.21749973,0.25101947499999966,21899706.200000048,2984300,1862811,0,2180.39,16.190000000000055,-823340000,18923.06,54.37000000000262,-115900,5275.620117,57.22021500000028,-212690000,1224,2.7999999999999545,-196,2.24,0.020000000000000018
2016-11-16,747.6149902,709.0390015,711.1669922,744.197998,32.57897939999998,522517323,69255504,-3.221008299999994,6.598022499999956,10.05910015,-0.15839957999999932,-13303100.200000048,2976000,-728070,0,2176.94,-3.449999999999818,-713270000,18868.14,-54.92000000000189,-133400,5294.580078,18.959960999999566,-99360000,1223.4,-0.599999999999909,46,2.22,-0.020000000000000018
2016-11-17,755.6450195,739.5109863,744.8759766,740.9769897,-3.221008299999994,-50043460,-32715000,10.60803229999999,32.57897939999998,9.99118042,-0.06791973000000162,-5535638.799999952,-2548850,-536733,0,2187.12,10.179999999999836,-21430000,18903.82,35.68000000000029,26200,5333.970215,39.39013700000032,24620000,1216.5,-6.900000000000091,1073,2.28,0.05999999999999961
2016-11-18,752.882019,736.8900146,740.7050171,751.585022,10.60803229999999,171034489,-21215896,0.031005800000002637,-3.221008299999994,9.476160049,-0.5150203709999985,-44007496.100000024,3831400,-421315,0,2181.9,-5.2199999999998,-236760000,18867.93,-35.88999999999942,199400,5321.509766,-12.460449000000153,-223150000,1208.5,-8,-532,2.34,0.06000000000000005
2016-11-19,756.2369995,744.46698,751.8330078,751.6160278,0.031005800000002637,1829957,23244896,-20.590026800000032,10.60803229999999,9.662759781,0.18659973199999946,16377029.600000024,-5629560,-121751,0,2181.9,0,0,18867.93,0,0,5321.509766,0,0,1208.5,0,0,2.34,0
2016-11-20,755.4799805,717.9439697,751.8790283,731.026001,-20.590026800000032,-328181047,43508000,8.221984800000087,0.031005800000002637,9.5792799,-0.08347988100000059,-6878599.200000048,-13120,704469,0,2181.9,0,0,18867.93,0,0,5321.509766,0,0,1208.5,0,0,2.34,0
2016-11-21,741.7219849,730.5100098,731.2650146,739.2479858,8.221984800000087,132821068,-93313600,12.098999100000015,-20.590026800000032,9.620820045,0.041540145000000805,3885128.7999999523,-1510210,1061690,0,2198.18,16.279999999999745,34610000,18956.69,88.7599999999984,-293600,5368.859863,47.35009699999955,-113290000,1209.6,1.099999999999909,-588,2.34,0
2016-11-22,753.8699951,736.5269775,739.6430054,751.3469849,12.098999100000015,194832426,69103600,-6.7529908000000205,8.221984800000087,9.905719757,0.28489971199999964,24863137.100000024,7621190,-1214197,0,2202.94,4.760000000000218,350930000,19023.87,67.18000000000029,47900,5386.350098,17.49023500000021,141480000,1211,1.400000000000091,0,2.32,-0.020000000000000018
2016-11-23,752.25,738.9240112,751.7410278,744.5939941,-6.7529908000000205,-106681137,-53362200,-4.304992599999991,12.098999100000015,9.8436203,-0.06209945700000041,-5032847.899999976,-6472090,-463482,0,2204.72,1.7799999999997453,-539300000,19083.18,59.31000000000131,-74300,5380.680176,-5.669922000000042,-270060000,1189.1,-21.90000000000009,290,2.36,0.040000000000000036
2016-11-24,746.8319702,733.4899902,744.6199951,740.2890015,-4.304992599999991,-67395660,9375496,1.3599852999999484,-6.7529908000000205,9.23167038,-0.6119499199999989,-52482238.20000005,11175490,624299,0,2204.72,0,0,19083.18,0,0,5380.680176,0,0,1189.1,0,0,2.36,0
2016-11-25,741.6489868,734.5910034,740.4420166,741.6489868,1.3599852999999484,23158004,-18111696,-6.266967799999975,-4.304992599999991,9.402050018,0.170379638,15015506.800000072,-8318080,-709943,0,2213.35,8.63000000000011,-1834040000,19152.14,68.95999999999913,-319900,5398.919922,18.239746000000196,-848670000,1178.2,-10.899999999999864,-295,2.37,0.010000000000000231
2016-11-26,742.2139893,729.625,741.5109863,735.382019,-6.266967799999975,-98920680,-12844900,-3.347045900000012,1.3599852999999484,9.328109741,-0.07394027700000017,-6079750.700000048,-4163730,-49430,0,2213.35,0,0,19152.14,0,0,5398.919922,0,0,1178.2,0,0,2.37,0
2016-11-27,739.0180054,731.085022,735.4370117,732.0349731,-3.347045900000012,-52246912,-2360900,3.778015200000027,-6.266967799999975,8.998470306,-0.3296394350000007,-28160276.100000024,5201670,-29065,0,2213.35,0,0,19152.14,0,0,5398.919922,0,0,1178.2,0,0,2.37,0
2016-11-28,738.0059814,732.4840088,732.4840088,735.8129883,3.778015200000027,61979768,9286800,-0.20898440000007668,-3.347045900000012,8.724820137,-0.2736501689999997,-23342483.5,-2660770,-75094,0,2201.72,-11.63000000000011,1921050000,19097.9,-54.23999999999796,425700,5368.810059,-30.109862999999677,857550000,1190.6,12.399999999999864,189900,2.32,-0.050000000000000266
